# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.740864315044771615e+02 3.015865101046230734e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.736512559984473398e+02 2.972347550443248565e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.735901811632266742e+02 2.966240066921182006e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.735407939681966525e+02 2.961301347418179830e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.730978081472851500e+02 2.917002765327029579e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.730079277676035474e+02 2.908014727358869322e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.732347499104342035e+02 2.930696941641934927e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.726756381703161480e+02 2.874785767630129385e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.725992526500438657e+02 2.867147215602901156e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.721014773375127334e+02 2.817369684349787917e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.722215683132789650e+02 2.829378781926411079e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.719939579954122735e+02 2.806617750139741929e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.716937857900506117e+02 2.776600529603575751e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.717615607420527510e+02 2.783378024803789685e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.714068317133340429e+02 2.747905121931918870e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.710623255408216608e+02 2.713454504680680657e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.709777786466250404e+02 2.704999815261018625e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.709166854350482083e+02 2.698890494103335413e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.706897890629409744e+02 2.676200856892612023e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.704162135163928724e+02 2.648843302237801822e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.703783613993993242e+02 2.645058090538447004e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.703721381980619185e+02 2.644435770404706432e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.702476008932229092e+02 2.631982039920805505e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.701615074106215104e+02 2.623372691660665623e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.700348157093391137e+02 2.610703521532425953e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.697012852438739401e+02 2.577350474985908590e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.694581988576350113e+02 2.553041836362015715e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.692877274968874701e+02 2.535994700287261594e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.692713343572177109e+02 2.534355386320285675e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.693988720951690823e+02 2.547109160115422810e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.689528974224144235e+02 2.502511692839956936e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.687368594950302452e+02 2.480907900101539099e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.685642228763079231e+02 2.463644238229306893e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.684407681615470835e+02 2.451298766753222935e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.683949935521900159e+02 2.446721305817516168e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.682424590473356147e+02 2.431467855332076056e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.680517790603754520e+02 2.412399856636059781e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.679586234830465230e+02 2.403084298903166882e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.679206589103300473e+02 2.399287841631519314e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.679349964001235094e+02 2.400721590610865519e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.669461968954481108e+02 2.301841640143325662e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.672738230279768459e+02 2.334604253396199169e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.675648977399233672e+02 2.363711724590851304e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.671643046998696036e+02 2.323652420585474943e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.670110350698313653e+02 2.308325457581651108e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.669060077447307151e+02 2.297822725071586092e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.670832202914919549e+02 2.315543979747710068e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.667010182683614516e+02 2.277323777434659746e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.667589352846989925e+02 2.283115479068413833e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.667145738904083885e+02 2.278679339639353429e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.663727761077941807e+02 2.244499561377932650e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.659764186684865876e+02 2.204863817447173346e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.659162747536579161e+02 2.198849425964306192e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.659473088543961978e+02 2.201952836038134365e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.661621817175321780e+02 2.223440122351732384e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.659258157575873440e+02 2.199803526357248984e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.659626253896466324e+02 2.203484489563177817e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.651740600779768329e+02 2.124627958396197869e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.654543107077495563e+02 2.152653021373470210e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.649292363678748075e+02 2.100145587385995327e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.653117200308682015e+02 2.138393953685334736e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.649577221100775546e+02 2.102994161606270040e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.649369135522028671e+02 2.100913305818801291e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.648577911327977858e+02 2.093001063878293166e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.647345332830723521e+02 2.080675278905749792e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.647709683069244306e+02 2.084318781290957645e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.645921278047726446e+02 2.066434731075779041e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.648271057115864551e+02 2.089932521757160089e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.645225675476759761e+02 2.059478705366112194e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.643360883036873759e+02 2.040830780967252167e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.641291989454882412e+02 2.020141845147338699e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.638547233700652441e+02 1.992694287605038994e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.639424776510855111e+02 2.001469715707065689e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.639505115924222025e+02 2.002273109840734833e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.638523656954634475e+02 1.992458520144859335e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.637680644151714660e+02 1.984028392115661177e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.634117622018173677e+02 1.948398170780251348e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.635534632651887534e+02 1.962568277117389925e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.637436488583401513e+02 1.981586836432529708e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.635105723215027069e+02 1.958279182748785274e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.632284664583253573e+02 1.930068596431050310e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.631331551801829960e+02 1.920537468616814181e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.628833147652208027e+02 1.895553427120594847e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.631413610398591345e+02 1.921358054584428032e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.630376373332148319e+02 1.910985683919997768e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.627138843943475308e+02 1.878610390033267663e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.627947467205159739e+02 1.886696622650111976e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.626727754436587077e+02 1.874499494964385349e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.625296246773990276e+02 1.860184418338417345e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.628390905844768213e+02 1.891131009046196709e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.624819789389442235e+02 1.855419844492936932e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.622563101522015074e+02 1.832852965818665325e+01 1.840406000000000000e+06
