# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 4.482311439265493391e+03 4.427752249692060104e+03 1.065538000000000000e+06
1.837815550403961051e+00 4.467993126663337534e+03 4.413433937089904248e+03 1.075850000000000000e+06
1.844109001519104174e+00 4.472239611326901468e+03 4.417680421753468181e+03 1.085614000000000000e+06
1.850394624542057054e+00 4.453777209881639465e+03 4.399218020308206178e+03 1.087722000000000000e+06
1.856670888758223281e+00 4.447463061501032826e+03 4.392903871927599539e+03 1.096876000000000000e+06
1.862955904437998855e+00 4.446963656913228078e+03 4.392404467339794792e+03 1.105496000000000000e+06
1.869239093965251008e+00 4.429949425621695809e+03 4.375390236048262523e+03 1.111720000000000000e+06
1.875524551422873554e+00 4.399822468776952519e+03 4.345263279203519232e+03 1.121280000000000000e+06
1.881807982104247490e+00 4.418291401144092561e+03 4.363732211570659274e+03 1.125186000000000000e+06
1.888084182640285436e+00 4.390696924596638382e+03 4.336137735023205096e+03 1.134232000000000000e+06
1.894359184767357762e+00 4.386601256732223192e+03 4.332042067158789905e+03 1.139920000000000000e+06
1.900652335243679270e+00 4.378735978642426744e+03 4.324176789068993457e+03 1.156084000000000000e+06
1.906941434140952518e+00 4.358379889119032669e+03 4.303820699545599382e+03 1.153348000000000000e+06
1.913211010588978134e+00 4.360460853898859568e+03 4.305901664325426282e+03 1.163962000000000000e+06
1.919497353804973994e+00 4.354090374789319867e+03 4.299531185215886580e+03 1.175698000000000000e+06
1.925784376717101232e+00 4.334297064899246834e+03 4.279737875325813548e+03 1.178618000000000000e+06
1.932070295894139811e+00 4.313010029450681031e+03 4.258450839877247745e+03 1.191414000000000000e+06
1.938347681358776109e+00 4.312783611883499361e+03 4.258224422310066075e+03 1.190388000000000000e+06
1.944622715438230065e+00 4.315085071256030460e+03 4.260525881682597173e+03 1.205992000000000000e+06
1.950912101770938545e+00 4.300347724606099291e+03 4.245788535032666005e+03 1.212094000000000000e+06
1.957200170150135810e+00 4.285331322265100425e+03 4.230772132691667139e+03 1.220074000000000000e+06
1.963483156116985873e+00 4.272473540100911123e+03 4.217914350527477836e+03 1.226826000000000000e+06
1.969764663919415071e+00 4.257311766450652613e+03 4.202752576877219326e+03 1.234274000000000000e+06
1.976058795452903194e+00 4.262397189928209627e+03 4.207838000354776341e+03 1.248286000000000000e+06
1.982347818239277082e+00 4.248138679884697012e+03 4.193579490311263726e+03 1.247764000000000000e+06
1.988621905801704060e+00 4.236130503408037839e+03 4.181571313834604553e+03 1.258144000000000000e+06
1.994901683859673147e+00 4.220364718500756680e+03 4.165805528927323394e+03 1.266462000000000000e+06
2.001185568350352106e+00 4.216512108375561183e+03 4.161952918802127897e+03 1.274682000000000000e+06
2.007463530968069509e+00 4.213240697864982394e+03 4.158681508291549108e+03 1.281282000000000000e+06
2.013743684507833809e+00 4.199966050202220686e+03 4.145406860628787399e+03 1.290814000000000000e+06
2.020026468512655438e+00 4.190897696307957631e+03 4.136338506734524344e+03 1.298642000000000000e+06
2.026317940332479139e+00 4.180273000277241408e+03 4.125713810703808122e+03 1.310514000000000000e+06
2.032605346556254133e+00 4.171379899296382064e+03 4.116820709722948777e+03 1.313348000000000000e+06
2.038876250754864561e+00 4.150580452729785065e+03 4.096021263156351779e+03 1.320124000000000000e+06
2.045156862230546491e+00 4.153587928109191125e+03 4.099028738535757839e+03 1.333076000000000000e+06
2.051450376459333036e+00 4.147178909975511488e+03 4.092619720402078201e+03 1.342160000000000000e+06
2.057735646516794858e+00 4.135757518985747083e+03 4.081198329412313797e+03 1.346470000000000000e+06
2.064019658255301426e+00 4.116924724446713299e+03 4.062365534873280012e+03 1.357668000000000000e+06
2.070309709613492366e+00 4.123451864020390531e+03 4.068892674446957244e+03 1.365808000000000000e+06
2.076598642179291243e+00 4.105682436807496742e+03 4.051123247234063456e+03 1.373258000000000000e+06
2.082870032339927402e+00 4.099105790988561239e+03 4.044546601415127952e+03 1.375392000000000000e+06
2.089134787055322295e+00 4.079217287641491566e+03 4.024658098068058280e+03 1.386994000000000000e+06
2.095425627190938389e+00 4.062963678725130194e+03 4.008404489151696907e+03 1.402688000000000000e+06
2.101711371004562512e+00 4.067480450465006925e+03 4.012921260891573638e+03 1.402456000000000000e+06
2.107989648687532469e+00 4.053454846635378544e+03 3.998895657061945258e+03 1.415562000000000000e+06
2.114274413323816493e+00 4.041821334048576773e+03 3.987262144475143486e+03 1.423152000000000000e+06
2.120557238443375958e+00 4.029062289580965626e+03 3.974503100007532339e+03 1.430474000000000000e+06
2.126845280632974067e+00 4.012050017238834243e+03 3.957490827665400957e+03 1.442654000000000000e+06
2.133128554780450159e+00 4.020864680671308633e+03 3.966305491097875347e+03 1.446292000000000000e+06
2.139412332467919065e+00 4.005503542690866198e+03 3.950944353117432911e+03 1.458674000000000000e+06
2.145698003662099396e+00 3.994349315185655087e+03 3.939790125612221800e+03 1.465518000000000000e+06
2.151977195668531184e+00 3.989864915388944155e+03 3.935305725815510868e+03 1.471640000000000000e+06
2.158263209952423267e+00 3.978805068352064609e+03 3.924245878778631322e+03 1.486868000000000000e+06
2.164552162632372490e+00 3.969447330944519763e+03 3.914888141371086476e+03 1.490076000000000000e+06
2.170839225012531681e+00 3.952906634121460684e+03 3.898347444548027397e+03 1.502730000000000000e+06
2.177120082977427540e+00 3.951683899948006911e+03 3.897124710374573624e+03 1.505460000000000000e+06
2.183393121055990260e+00 3.941587105425011941e+03 3.887027915851578655e+03 1.515192000000000000e+06
2.189672152712972331e+00 3.920868162540671165e+03 3.866308972967237878e+03 1.527176000000000000e+06
2.195961755713628616e+00 3.921189310308916447e+03 3.866630120735483160e+03 1.536762000000000000e+06
2.202246728716700463e+00 3.900272899926222181e+03 3.845713710352788894e+03 1.542760000000000000e+06
2.208524403202436037e+00 3.902358124928304278e+03 3.847798935354870991e+03 1.550958000000000000e+06
2.214806392550185965e+00 3.884002713315992878e+03 3.829443523742559591e+03 1.562242000000000000e+06
2.221097232089587870e+00 3.878001530280953830e+03 3.823442340707520543e+03 1.573636000000000000e+06
2.227379738633999295e+00 3.871805567761600742e+03 3.817246378188167455e+03 1.575424000000000000e+06
2.233661892530534487e+00 3.858585253973742965e+03 3.804026064400309679e+03 1.591318000000000000e+06
2.239944725315571095e+00 3.842192688308778088e+03 3.787633498735344801e+03 1.593836000000000000e+06
2.246225895079906554e+00 3.841162162138824442e+03 3.786602972565391156e+03 1.608032000000000000e+06
2.252509804346050082e+00 3.827530400233717501e+03 3.772971210660284214e+03 1.613848000000000000e+06
2.258786271982848870e+00 3.814458428708754127e+03 3.759899239135320840e+03 1.621344000000000000e+06
2.265071686104545012e+00 3.806634641543256294e+03 3.752075451969823007e+03 1.636986000000000000e+06
2.271353283744287577e+00 3.797924596971089613e+03 3.743365407397656327e+03 1.637896000000000000e+06
2.277641683762936520e+00 3.795634060960785519e+03 3.741074871387352232e+03 1.657744000000000000e+06
2.283930104798850280e+00 3.780035589183267348e+03 3.725476399609834061e+03 1.657162000000000000e+06
2.290207926740317035e+00 3.778889115152578597e+03 3.724329925579145311e+03 1.669282000000000000e+06
2.296494840186173114e+00 3.762847118236650658e+03 3.708287928663217372e+03 1.681784000000000000e+06
2.302772905700670947e+00 3.751842918063087836e+03 3.697283728489654550e+03 1.681712000000000000e+06
2.309052374557129195e+00 3.746990838767428613e+03 3.692431649193995327e+03 1.701460000000000000e+06
2.315343134461879337e+00 3.735949469230068644e+03 3.681390279656635357e+03 1.706278000000000000e+06
2.321633141999085659e+00 3.730739768382859438e+03 3.676180578809426152e+03 1.719040000000000000e+06
2.327916355392010139e+00 3.710336633581237948e+03 3.655777444007804661e+03 1.722426000000000000e+06
2.334190722001127316e+00 3.709815452154823561e+03 3.655256262581390274e+03 1.731242000000000000e+06
2.340473130334892460e+00 3.699663719960161870e+03 3.645104530386728584e+03 1.746678000000000000e+06
2.346761369860457247e+00 3.695597124731803433e+03 3.641037935158370146e+03 1.752724000000000000e+06
2.353047769056515470e+00 3.673617101207311407e+03 3.619057911633878120e+03 1.764314000000000000e+06
2.359330397319757022e+00 3.673465721873850725e+03 3.618906532300417439e+03 1.770156000000000000e+06
2.365605034054369060e+00 3.661351872457709760e+03 3.606792682884276473e+03 1.777436000000000000e+06
2.371891455909768354e+00 3.647035125151176999e+03 3.592475935577743712e+03 1.797104000000000000e+06
2.378179546072414663e+00 3.640591498678712469e+03 3.586032309105279182e+03 1.796398000000000000e+06
2.384457586600779333e+00 3.623890457002986750e+03 3.569331267429553463e+03 1.810884000000000000e+06
2.390743123140302018e+00 3.616225627773373617e+03 3.561666438199940330e+03 1.819896000000000000e+06
2.397020324856477647e+00 3.618066154553464912e+03 3.563506964980031626e+03 1.824020000000000000e+06
2.403297352078177518e+00 3.603150535729580952e+03 3.548591346156147665e+03 1.840406000000000000e+06
