# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.742895209215902526e+02 3.284172350425728837e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.738717447830097740e+02 3.242394736567680980e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.737932244684891145e+02 3.234542705115615036e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.734294414311625587e+02 3.198164401382959454e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.733175157954405563e+02 3.186971837810759212e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.728433420302261538e+02 3.139554461289318965e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.727333435062034823e+02 3.128554608887051813e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.724976105177630643e+02 3.104981310043010012e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.725137624198080744e+02 3.106596500247511017e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.724391148277489947e+02 3.099131741041603050e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.718709446331873494e+02 3.042314721585438519e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.715536643589707921e+02 3.010586694163782795e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.714999174377434770e+02 3.005212002041051278e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.710040188555413465e+02 2.955622143820838232e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.710748516411052265e+02 2.962705422377226228e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.703844523896476062e+02 2.893665497231464201e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.707769736707070365e+02 2.932917625337407230e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.705317220609057074e+02 2.908392464357274321e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.705053118108334331e+02 2.905751439350046894e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.698238997011359004e+02 2.837610228380293620e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.700890156271227340e+02 2.864121820978976984e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.699863280501688507e+02 2.853853063283588654e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.697094773862406214e+02 2.826167996890765721e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.696546611987976405e+02 2.820686378146467632e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.697336448057671987e+02 2.828584738843423452e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.686592280364635599e+02 2.721143061913059569e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.685496077497627141e+02 2.710181033242974991e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.688175055046036732e+02 2.736970808727070903e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.684196250596186815e+02 2.697182764228571727e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.681969610046580215e+02 2.674916358732505728e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.680916004028264865e+02 2.664380298549352233e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.679919901577534063e+02 2.654419274042044208e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.678020696726877361e+02 2.635427225535477191e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.674690224972929684e+02 2.602122507996000422e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.673470673373832653e+02 2.589926992005030115e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.673115923665905598e+02 2.586379494925759559e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.672741409572703333e+02 2.582634353993736909e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.667817238115798091e+02 2.533392639424684489e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.668411962691946542e+02 2.539339885186168999e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.664899323650219571e+02 2.504213494768899295e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.661987040271677074e+02 2.475090660983474322e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.660148843375153263e+02 2.456708692018236206e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.661081979721029427e+02 2.466040055476997850e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.659521703502153116e+02 2.450437293288234741e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.659739437441850214e+02 2.452614632685205720e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.657188404511177282e+02 2.427104303378476402e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.657634372364076683e+02 2.431563981907470406e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.654085270923137614e+02 2.396072967498079720e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.653126203220982688e+02 2.386482290476530466e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.652071587551041603e+02 2.375936133777119608e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.649464323537974622e+02 2.349863493646449797e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.646200827879829944e+02 2.317228537065003025e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.644537380334397199e+02 2.300594061610675567e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.645443165791801903e+02 2.309651916184722609e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.645897709599917675e+02 2.314197354265880335e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.645409493553626419e+02 2.309315193802967769e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.643197390776017812e+02 2.287194166026881703e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.642642512393164509e+02 2.281645382198348670e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.636249535338895384e+02 2.217715611655657426e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.633455717065816089e+02 2.189777428924864466e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.635482163019603661e+02 2.210041888462740189e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.636250598884197700e+02 2.217726247108680582e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.633092749157003993e+02 2.186147749836743515e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.630358100312478484e+02 2.158801261391488424e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.629228899869908389e+02 2.147509256965787472e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.628785667797675671e+02 2.143076936243460295e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.625475850100083619e+02 2.109978759267539772e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.626319884564123015e+02 2.118419103907933732e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.624679470325924910e+02 2.102014961525952685e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.624738501884254163e+02 2.102605277109245208e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.619525861431410192e+02 2.050478872580805501e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.625678172443418532e+02 2.112001982700888902e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.618649780390482533e+02 2.041718062171528913e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.620230077163234625e+02 2.057521029899049836e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.619164119389773475e+02 2.046861452164438333e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.617602371387208109e+02 2.031243972138784670e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.614939048699467037e+02 2.004610745261373950e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.615588724233873563e+02 2.011107500605439213e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.613974497468411187e+02 1.994965232950815448e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.615872217056924853e+02 2.013942428835952114e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.613150247206866368e+02 1.986722730335367260e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.610448865867330426e+02 1.959708916940007839e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.608865080419650155e+02 1.943871062463205135e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.609155785327433534e+02 1.946778111541038925e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.608621722515371744e+02 1.941437483420421017e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.606879114920772338e+02 1.924011407474426960e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.608322620180365448e+02 1.938446460070358057e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.604557835645200612e+02 1.900798614718709700e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.605068133614146859e+02 1.905901594408172173e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.604363593782280759e+02 1.898856196089511172e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.601522555383921258e+02 1.870445812105916161e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.602560970734811576e+02 1.880829965614819344e+01 1.840406000000000000e+06
