# # k, P(k),P(k)-shotnoise, Nmodes
1.825254388213496393e+00 1.771648410296880343e+02 3.957554041398967115e+01 1.061910000000000000e+06
1.831535832002544106e+00 1.770266910357941867e+02 3.943739042009582363e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.767138788261104594e+02 3.912457821041209627e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.768420484209900678e+02 3.925274780529170471e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.763195509985426668e+02 3.873025038284430366e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.761370619498408132e+02 3.854776133414245010e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.761513989885062870e+02 3.856209837280792385e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.757458063796576937e+02 3.815650576395933058e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.751499469328606153e+02 3.756064631716225222e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.749260621589926643e+02 3.733676154329430119e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.744681030223400739e+02 3.687880240664171083e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.744239973328652127e+02 3.683469671716684957e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.744900387786929059e+02 3.690073816299454279e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.739242104504285180e+02 3.633490983473015490e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.739327190356051744e+02 3.634341841990681132e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.735409972480881606e+02 3.595169663238979751e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.729807170500098437e+02 3.539141643431148054e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.733189430605002315e+02 3.572964244480186835e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.726065910334388036e+02 3.501729041774044049e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.723094925508394226e+02 3.472019193514105950e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.719999012114140839e+02 3.441060059571572083e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.723440178452691782e+02 3.475471722957081511e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.719601241428731271e+02 3.437082352717476397e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.716381580579153479e+02 3.404885744221698474e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.715604609421517921e+02 3.397116032645342898e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.714074346683053420e+02 3.381813405260697891e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.707022199576628907e+02 3.311291934196452758e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.706446241706536568e+02 3.305532355495529373e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.707020278903153212e+02 3.311272727461695808e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.701175287246136065e+02 3.252822810891524341e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.699272213988277542e+02 3.233792078312939111e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.701146302306484301e+02 3.252532961495006703e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.695178001049306147e+02 3.192849948923225156e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.695515838092039189e+02 3.196228319350555580e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.695029435187454681e+02 3.191364290304710494e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.689774394483278854e+02 3.138813883262952231e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.690221865185252739e+02 3.143288590282691075e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.687130467932872477e+02 3.112374617758888462e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.685542084409630093e+02 3.096490782526464614e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.684141983110765466e+02 3.082489769537818347e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.677940577331835357e+02 3.020475711748517256e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.682912451709163122e+02 3.070194455521794907e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.679328088461780624e+02 3.034350823047969925e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.676136883524452514e+02 3.002438773674688832e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.675176167758480403e+02 2.992831616014967722e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.673393264879718743e+02 2.975002587227351114e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.669699233824858027e+02 2.938062276678743956e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.669472058458539152e+02 2.935790523015555209e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.666568483854095177e+02 2.906754776971115461e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.669903400170175587e+02 2.940103940131919558e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.663429484724142355e+02 2.875364785671587242e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.664020718159520129e+02 2.881277120025364979e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.656294550110739863e+02 2.804015439537562315e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.657619305760058239e+02 2.817262996030746081e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.655434374870909835e+02 2.795413687139262038e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.653882430509143262e+02 2.779894243521596309e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.655768956607837765e+02 2.798759504508541340e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.652168318414422856e+02 2.762753122574392250e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.650272729444655226e+02 2.743797232876715952e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.646140552066601970e+02 2.702475459096183386e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.645963147351153566e+02 2.700701411941699348e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.645564174755231761e+02 2.696711685982481299e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.644420167952189900e+02 2.685271617952062684e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.639787843242283145e+02 2.638948370852995140e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.639323557033398799e+02 2.634305508764151682e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.638439598452031021e+02 2.625465922950473896e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.639393762926465286e+02 2.635007567694816544e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.635738328311013277e+02 2.598453221540296454e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.631242679930421673e+02 2.553496737734380417e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.633109689587287789e+02 2.572166834303041583e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.631940506384808316e+02 2.560475002278246848e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.629555213233975337e+02 2.536622070769917059e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.627212492945042754e+02 2.513194867880591232e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.623611750304466739e+02 2.477187441474831076e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.627177328941199619e+02 2.512843227842159877e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.624520816250423820e+02 2.486278100934401891e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.624018521761310296e+02 2.481255156043266652e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.623978718229686820e+02 2.480857120727031884e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.621841121598328073e+02 2.459481154413444415e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.619898346107907798e+02 2.440053399509241672e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.618792746816895942e+02 2.428997406599123110e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.614424133058320763e+02 2.385311269013371316e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.615091302441757932e+02 2.391982962847743011e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.612416355670810901e+02 2.365233495138272701e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.611809539652057879e+02 2.359165334950742476e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.612831260637539970e+02 2.369382544805563384e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.610486519833447971e+02 2.345935136764643403e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.611127035928425926e+02 2.352340297714422945e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.608209472581287400e+02 2.323164664243037691e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.606464186673812264e+02 2.305711805168286332e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.607667981714459131e+02 2.317749755574755000e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.603281444089905108e+02 2.273884379329214767e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.604771383172433161e+02 2.288783770154495301e+01 1.840406000000000000e+06
