# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 6.069349028779786750e+03 6.017029108582314620e+03 1.065538000000000000e+06
1.837815550403961051e+00 6.045318604667391810e+03 5.992998684469919681e+03 1.075850000000000000e+06
1.844109001519104174e+00 6.041783124959810266e+03 5.989463204762338137e+03 1.085614000000000000e+06
1.850394624542057054e+00 6.034099760439038619e+03 5.981779840241566490e+03 1.087722000000000000e+06
1.856670888758223281e+00 6.022274858279921318e+03 5.969954938082449189e+03 1.096876000000000000e+06
1.862955904437998855e+00 5.997158446308248131e+03 5.944838526110776002e+03 1.105496000000000000e+06
1.869239093965251008e+00 6.020599229904006279e+03 5.968279309706534150e+03 1.111720000000000000e+06
1.875524551422873554e+00 5.986004593241676048e+03 5.933684673044203919e+03 1.121280000000000000e+06
1.881807982104247490e+00 5.971627652690209288e+03 5.919307732492737159e+03 1.125186000000000000e+06
1.888084182640285436e+00 5.958953882007425818e+03 5.906633961809953689e+03 1.134232000000000000e+06
1.894359184767357762e+00 5.960976813291147664e+03 5.908656893093675535e+03 1.139920000000000000e+06
1.900652335243679270e+00 5.959731126560956909e+03 5.907411206363484780e+03 1.156084000000000000e+06
1.906941434140952518e+00 5.947340041497674974e+03 5.895020121300202845e+03 1.153348000000000000e+06
1.913211010588978134e+00 5.913253134101963951e+03 5.860933213904491822e+03 1.163962000000000000e+06
1.919497353804973994e+00 5.915378062730913371e+03 5.863058142533441242e+03 1.175698000000000000e+06
1.925784376717101232e+00 5.900551578259267444e+03 5.848231658061795315e+03 1.178618000000000000e+06
1.932070295894139811e+00 5.886935843461764307e+03 5.834615923264292178e+03 1.191414000000000000e+06
1.938347681358776109e+00 5.885702431178169718e+03 5.833382510980697589e+03 1.190388000000000000e+06
1.944622715438230065e+00 5.871203132372638720e+03 5.818883212175166591e+03 1.205992000000000000e+06
1.950912101770938545e+00 5.865769919655634112e+03 5.813449999458161983e+03 1.212094000000000000e+06
1.957200170150135810e+00 5.866187272062355078e+03 5.813867351864882949e+03 1.220074000000000000e+06
1.963483156116985873e+00 5.848120025026355506e+03 5.795800104828883377e+03 1.226826000000000000e+06
1.969764663919415071e+00 5.808854314683544544e+03 5.756534394486072415e+03 1.234274000000000000e+06
1.976058795452903194e+00 5.817751125380022131e+03 5.765431205182550002e+03 1.248286000000000000e+06
1.982347818239277082e+00 5.817994559126811509e+03 5.765674638929339380e+03 1.247764000000000000e+06
1.988621905801704060e+00 5.800604051547400559e+03 5.748284131349928430e+03 1.258144000000000000e+06
1.994901683859673147e+00 5.785687798996946185e+03 5.733367878799474056e+03 1.266462000000000000e+06
2.001185568350352106e+00 5.784797666278631368e+03 5.732477746081159239e+03 1.274682000000000000e+06
2.007463530968069509e+00 5.766489205344895709e+03 5.714169285147423579e+03 1.281282000000000000e+06
2.013743684507833809e+00 5.750891468739929223e+03 5.698571548542457094e+03 1.290814000000000000e+06
2.020026468512655438e+00 5.745930446325111006e+03 5.693610526127638877e+03 1.298642000000000000e+06
2.026317940332479139e+00 5.737501001429787721e+03 5.685181081232315591e+03 1.310514000000000000e+06
2.032605346556254133e+00 5.728001844201538916e+03 5.675681924004066786e+03 1.313348000000000000e+06
2.038876250754864561e+00 5.713640343021611443e+03 5.661320422824139314e+03 1.320124000000000000e+06
2.045156862230546491e+00 5.702368077313944013e+03 5.650048157116471884e+03 1.333076000000000000e+06
2.051450376459333036e+00 5.692204737376913727e+03 5.639884817179441598e+03 1.342160000000000000e+06
2.057735646516794858e+00 5.679420910224734143e+03 5.627100990027262014e+03 1.346470000000000000e+06
2.064019658255301426e+00 5.675627404461256447e+03 5.623307484263784318e+03 1.357668000000000000e+06
2.070309709613492366e+00 5.661757487074597520e+03 5.609437566877125391e+03 1.365808000000000000e+06
2.076598642179291243e+00 5.660110063192487360e+03 5.607790142995015231e+03 1.373258000000000000e+06
2.082870032339927402e+00 5.647063881093093187e+03 5.594743960895621058e+03 1.375392000000000000e+06
2.089134787055322295e+00 5.620252774697004497e+03 5.567932854499532368e+03 1.386994000000000000e+06
2.095425627190938389e+00 5.616193571693420381e+03 5.563873651495948252e+03 1.402688000000000000e+06
2.101711371004562512e+00 5.604481860580722241e+03 5.552161940383250112e+03 1.402456000000000000e+06
2.107989648687532469e+00 5.599628239883559218e+03 5.547308319686087088e+03 1.415562000000000000e+06
2.114274413323816493e+00 5.591676979766369186e+03 5.539357059568897057e+03 1.423152000000000000e+06
2.120557238443375958e+00 5.587015376585717604e+03 5.534695456388245475e+03 1.430474000000000000e+06
2.126845280632974067e+00 5.567555623857237151e+03 5.515235703659765022e+03 1.442654000000000000e+06
2.133128554780450159e+00 5.561665639480476784e+03 5.509345719283004655e+03 1.446292000000000000e+06
2.139412332467919065e+00 5.541240876258663775e+03 5.488920956061191646e+03 1.458674000000000000e+06
2.145698003662099396e+00 5.540682098975549707e+03 5.488362178778077578e+03 1.465518000000000000e+06
2.151977195668531184e+00 5.524389841858649561e+03 5.472069921661177432e+03 1.471640000000000000e+06
2.158263209952423267e+00 5.507849719047917461e+03 5.455529798850445331e+03 1.486868000000000000e+06
2.164552162632372490e+00 5.504700506732292524e+03 5.452380586534820395e+03 1.490076000000000000e+06
2.170839225012531681e+00 5.499285636520842672e+03 5.446965716323370543e+03 1.502730000000000000e+06
2.177120082977427540e+00 5.496600344576288080e+03 5.444280424378815951e+03 1.505460000000000000e+06
2.183393121055990260e+00 5.476638118168053552e+03 5.424318197970581423e+03 1.515192000000000000e+06
2.189672152712972331e+00 5.465029948871853776e+03 5.412710028674381647e+03 1.527176000000000000e+06
2.195961755713628616e+00 5.458449915199838870e+03 5.406129995002366741e+03 1.536762000000000000e+06
2.202246728716700463e+00 5.450258529709251889e+03 5.397938609511779759e+03 1.542760000000000000e+06
2.208524403202436037e+00 5.439599865681622759e+03 5.387279945484150630e+03 1.550958000000000000e+06
2.214806392550185965e+00 5.416357442298681235e+03 5.364037522101209106e+03 1.562242000000000000e+06
2.221097232089587870e+00 5.414170038233185551e+03 5.361850118035713422e+03 1.573636000000000000e+06
2.227379738633999295e+00 5.402601572049589777e+03 5.350281651852117648e+03 1.575424000000000000e+06
2.233661892530534487e+00 5.384250774634676418e+03 5.331930854437204289e+03 1.591318000000000000e+06
2.239944725315571095e+00 5.373800487305280512e+03 5.321480567107808383e+03 1.593836000000000000e+06
2.246225895079906554e+00 5.370186054506280925e+03 5.317866134308808796e+03 1.608032000000000000e+06
2.252509804346050082e+00 5.369608708469851990e+03 5.317288788272379861e+03 1.613848000000000000e+06
2.258786271982848870e+00 5.345391642113388116e+03 5.293071721915915987e+03 1.621344000000000000e+06
2.265071686104545012e+00 5.337889052731297852e+03 5.285569132533825723e+03 1.636986000000000000e+06
2.271353283744287577e+00 5.331513600074498754e+03 5.279193679877026625e+03 1.637896000000000000e+06
2.277641683762936520e+00 5.325596973537579288e+03 5.273277053340107159e+03 1.657744000000000000e+06
2.283930104798850280e+00 5.297115067700001418e+03 5.244795147502529289e+03 1.657162000000000000e+06
2.290207926740317035e+00 5.300286934285203643e+03 5.247967014087731513e+03 1.669282000000000000e+06
2.296494840186173114e+00 5.283677926354519514e+03 5.231358006157047384e+03 1.681784000000000000e+06
2.302772905700670947e+00 5.283278767146236532e+03 5.230958846948764403e+03 1.681712000000000000e+06
2.309052374557129195e+00 5.261702660045000812e+03 5.209382739847528683e+03 1.701460000000000000e+06
2.315343134461879337e+00 5.252841914021413686e+03 5.200521993823941557e+03 1.706278000000000000e+06
2.321633141999085659e+00 5.248986607003385870e+03 5.196666686805913741e+03 1.719040000000000000e+06
2.327916355392010139e+00 5.229434034544814494e+03 5.177114114347342365e+03 1.722426000000000000e+06
2.334190722001127316e+00 5.221678420312484377e+03 5.169358500115012248e+03 1.731242000000000000e+06
2.340473130334892460e+00 5.212468422182038921e+03 5.160148501984566792e+03 1.746678000000000000e+06
2.346761369860457247e+00 5.202351998261367953e+03 5.150032078063895824e+03 1.752724000000000000e+06
2.353047769056515470e+00 5.194705422599315170e+03 5.142385502401843041e+03 1.764314000000000000e+06
2.359330397319757022e+00 5.185376486233549258e+03 5.133056566036077129e+03 1.770156000000000000e+06
2.365605034054369060e+00 5.168679108150320644e+03 5.116359187952848515e+03 1.777436000000000000e+06
2.371891455909768354e+00 5.164381569593753738e+03 5.112061649396281609e+03 1.797104000000000000e+06
2.378179546072414663e+00 5.152540155716591471e+03 5.100220235519119342e+03 1.796398000000000000e+06
2.384457586600779333e+00 5.136073601717828751e+03 5.083753681520356622e+03 1.810884000000000000e+06
2.390743123140302018e+00 5.125099738295608404e+03 5.072779818098136275e+03 1.819896000000000000e+06
2.397020324856477647e+00 5.114740773711481779e+03 5.062420853514009650e+03 1.824020000000000000e+06
2.403297352078177518e+00 5.114843265765288379e+03 5.062523345567816250e+03 1.840406000000000000e+06
