# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 6.553451297388901367e+02 5.558636570191472401e+02 1.065538000000000000e+06
1.837815550403961051e+00 6.530403615385479270e+02 5.535588888188050305e+02 1.075850000000000000e+06
1.844109001519104174e+00 6.538569502512856388e+02 5.543754775315427423e+02 1.085614000000000000e+06
1.850394624542057054e+00 6.513257657220372039e+02 5.518442930022943074e+02 1.087722000000000000e+06
1.856670888758223281e+00 6.503148832407108557e+02 5.508334105209679592e+02 1.096876000000000000e+06
1.862955904437998855e+00 6.479919534378665276e+02 5.485104807181236310e+02 1.105496000000000000e+06
1.869239093965251008e+00 6.467322721841644579e+02 5.472507994644215614e+02 1.111720000000000000e+06
1.875524551422873554e+00 6.455234566510964669e+02 5.460419839313535704e+02 1.121280000000000000e+06
1.881807982104247490e+00 6.433658319801816106e+02 5.438843592604387140e+02 1.125186000000000000e+06
1.888084182640285436e+00 6.441489843800210338e+02 5.446675116602781372e+02 1.134232000000000000e+06
1.894359184767357762e+00 6.399389691459048208e+02 5.404574964261619243e+02 1.139920000000000000e+06
1.900652335243679270e+00 6.410995199019945403e+02 5.416180471822516438e+02 1.156084000000000000e+06
1.906941434140952518e+00 6.386920743976985477e+02 5.392106016779556512e+02 1.153348000000000000e+06
1.913211010588978134e+00 6.371771879577506752e+02 5.376957152380077787e+02 1.163962000000000000e+06
1.919497353804973994e+00 6.348192771453437899e+02 5.353378044256008934e+02 1.175698000000000000e+06
1.925784376717101232e+00 6.344786579417378789e+02 5.349971852219949824e+02 1.178618000000000000e+06
1.932070295894139811e+00 6.330852641985012497e+02 5.336037914787583532e+02 1.191414000000000000e+06
1.938347681358776109e+00 6.333587690298952566e+02 5.338772963101523601e+02 1.190388000000000000e+06
1.944622715438230065e+00 6.307842251361776107e+02 5.313027524164347142e+02 1.205992000000000000e+06
1.950912101770938545e+00 6.282659244434544235e+02 5.287844517237115269e+02 1.212094000000000000e+06
1.957200170150135810e+00 6.282643478164211501e+02 5.287828750966782536e+02 1.220074000000000000e+06
1.963483156116985873e+00 6.266756889734564311e+02 5.271942162537135346e+02 1.226826000000000000e+06
1.969764663919415071e+00 6.238999204431166845e+02 5.244184477233737880e+02 1.234274000000000000e+06
1.976058795452903194e+00 6.248392150408324142e+02 5.253577423210895176e+02 1.248286000000000000e+06
1.982347818239277082e+00 6.236582171666153727e+02 5.241767444468724761e+02 1.247764000000000000e+06
1.988621905801704060e+00 6.216778912089208688e+02 5.221964184891779723e+02 1.258144000000000000e+06
1.994901683859673147e+00 6.192631573346882305e+02 5.197816846149453340e+02 1.266462000000000000e+06
2.001185568350352106e+00 6.189213542805086945e+02 5.194398815607657980e+02 1.274682000000000000e+06
2.007463530968069509e+00 6.186519828761998951e+02 5.191705101564569986e+02 1.281282000000000000e+06
2.013743684507833809e+00 6.162980146553290979e+02 5.168165419355862014e+02 1.290814000000000000e+06
2.020026468512655438e+00 6.168959955816790171e+02 5.174145228619361205e+02 1.298642000000000000e+06
2.026317940332479139e+00 6.137447256595676208e+02 5.142632529398247243e+02 1.310514000000000000e+06
2.032605346556254133e+00 6.128606277935215303e+02 5.133791550737786338e+02 1.313348000000000000e+06
2.038876250754864561e+00 6.103046905756863225e+02 5.108232178559434260e+02 1.320124000000000000e+06
2.045156862230546491e+00 6.105309070523572927e+02 5.110494343326143962e+02 1.333076000000000000e+06
2.051450376459333036e+00 6.094259320293290330e+02 5.099444593095861364e+02 1.342160000000000000e+06
2.057735646516794858e+00 6.070953849162115148e+02 5.076139121964686183e+02 1.346470000000000000e+06
2.064019658255301426e+00 6.072205579051050108e+02 5.077390851853621143e+02 1.357668000000000000e+06
2.070309709613492366e+00 6.054859849899505662e+02 5.060045122702076696e+02 1.365808000000000000e+06
2.076598642179291243e+00 6.051109144508724285e+02 5.056294417311295319e+02 1.373258000000000000e+06
2.082870032339927402e+00 6.025189031811783025e+02 5.030374304614354060e+02 1.375392000000000000e+06
2.089134787055322295e+00 6.003654916043431058e+02 5.008840188846002093e+02 1.386994000000000000e+06
2.095425627190938389e+00 5.992480699844669516e+02 4.997665972647240551e+02 1.402688000000000000e+06
2.101711371004562512e+00 5.987803296666859296e+02 4.992988569469430331e+02 1.402456000000000000e+06
2.107989648687532469e+00 5.983683573874537842e+02 4.988868846677108877e+02 1.415562000000000000e+06
2.114274413323816493e+00 5.961285409124066064e+02 4.966470681926637099e+02 1.423152000000000000e+06
2.120557238443375958e+00 5.956196815085834260e+02 4.961382087888405295e+02 1.430474000000000000e+06
2.126845280632974067e+00 5.937638216027214639e+02 4.942823488829785674e+02 1.442654000000000000e+06
2.133128554780450159e+00 5.933588364594237419e+02 4.938773637396808454e+02 1.446292000000000000e+06
2.139412332467919065e+00 5.927566744765535987e+02 4.932752017568107021e+02 1.458674000000000000e+06
2.145698003662099396e+00 5.900116275014187295e+02 4.905301547816758330e+02 1.465518000000000000e+06
2.151977195668531184e+00 5.877046356466945554e+02 4.882231629269516588e+02 1.471640000000000000e+06
2.158263209952423267e+00 5.883595130352200613e+02 4.888780403154771648e+02 1.486868000000000000e+06
2.164552162632372490e+00 5.869367812517448328e+02 4.874553085320019363e+02 1.490076000000000000e+06
2.170839225012531681e+00 5.855854951986351580e+02 4.861040224788922615e+02 1.502730000000000000e+06
2.177120082977427540e+00 5.848376110667412604e+02 4.853561383469983639e+02 1.505460000000000000e+06
2.183393121055990260e+00 5.830913680007121229e+02 4.836098952809692264e+02 1.515192000000000000e+06
2.189672152712972331e+00 5.818193664114917283e+02 4.823378936917488318e+02 1.527176000000000000e+06
2.195961755713628616e+00 5.815742134668580547e+02 4.820927407471151582e+02 1.536762000000000000e+06
2.202246728716700463e+00 5.795403001079376963e+02 4.800588273881947998e+02 1.542760000000000000e+06
2.208524403202436037e+00 5.791442650058468189e+02 4.796627922861039224e+02 1.550958000000000000e+06
2.214806392550185965e+00 5.762872497439774406e+02 4.768057770242345441e+02 1.562242000000000000e+06
2.221097232089587870e+00 5.768848101537681714e+02 4.774033374340252749e+02 1.573636000000000000e+06
2.227379738633999295e+00 5.749490221727868402e+02 4.754675494530439437e+02 1.575424000000000000e+06
2.233661892530534487e+00 5.738287161963514791e+02 4.743472434766085826e+02 1.591318000000000000e+06
2.239944725315571095e+00 5.729720783800195250e+02 4.734906056602766284e+02 1.593836000000000000e+06
2.246225895079906554e+00 5.720372025604415285e+02 4.725557298406986320e+02 1.608032000000000000e+06
2.252509804346050082e+00 5.715233679552202375e+02 4.720418952354773410e+02 1.613848000000000000e+06
2.258786271982848870e+00 5.685049009769696795e+02 4.690234282572267830e+02 1.621344000000000000e+06
2.265071686104545012e+00 5.680254151891156198e+02 4.685439424693727233e+02 1.636986000000000000e+06
2.271353283744287577e+00 5.654710147619921372e+02 4.659895420422492407e+02 1.637896000000000000e+06
2.277641683762936520e+00 5.659873764233334441e+02 4.665059037035905476e+02 1.657744000000000000e+06
2.283930104798850280e+00 5.629569265070223310e+02 4.634754537872794344e+02 1.657162000000000000e+06
2.290207926740317035e+00 5.639175271486542442e+02 4.644360544289113477e+02 1.669282000000000000e+06
2.296494840186173114e+00 5.611760437633045058e+02 4.616945710435616093e+02 1.681784000000000000e+06
2.302772905700670947e+00 5.607282264234094100e+02 4.612467537036665135e+02 1.681712000000000000e+06
2.309052374557129195e+00 5.600683100985110059e+02 4.605868373787681094e+02 1.701460000000000000e+06
2.315343134461879337e+00 5.589734312187017622e+02 4.594919584989588657e+02 1.706278000000000000e+06
2.321633141999085659e+00 5.579302200418353550e+02 4.584487473220924585e+02 1.719040000000000000e+06
2.327916355392010139e+00 5.558929191243868217e+02 4.564114464046439252e+02 1.722426000000000000e+06
2.334190722001127316e+00 5.551263141817898941e+02 4.556448414620469975e+02 1.731242000000000000e+06
2.340473130334892460e+00 5.547542074535541587e+02 4.552727347338112622e+02 1.746678000000000000e+06
2.346761369860457247e+00 5.529997227415788075e+02 4.535182500218359110e+02 1.752724000000000000e+06
2.353047769056515470e+00 5.526489035303703758e+02 4.531674308106274793e+02 1.764314000000000000e+06
2.359330397319757022e+00 5.507020782730032806e+02 4.512206055532603841e+02 1.770156000000000000e+06
2.365605034054369060e+00 5.492318583726946599e+02 4.497503856529517634e+02 1.777436000000000000e+06
2.371891455909768354e+00 5.488961754539251388e+02 4.494147027341822422e+02 1.797104000000000000e+06
2.378179546072414663e+00 5.476954064493163514e+02 4.482139337295734549e+02 1.796398000000000000e+06
2.384457586600779333e+00 5.464558463434210580e+02 4.469743736236781615e+02 1.810884000000000000e+06
2.390743123140302018e+00 5.453997342518035794e+02 4.459182615320606828e+02 1.819896000000000000e+06
2.397020324856477647e+00 5.455369328571549659e+02 4.460554601374120693e+02 1.824020000000000000e+06
2.403297352078177518e+00 5.435238004641538510e+02 4.440423277444109544e+02 1.840406000000000000e+06
