# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.701552163929174242e+02 3.082897857333961156e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.690592542152326985e+02 2.973301639565488586e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.690584716348830909e+02 2.973223381530527831e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.687090089192391815e+02 2.938277109966136891e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.688073223053660286e+02 2.948108448578821594e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.685535958589661334e+02 2.922735803938832078e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.683464472556383384e+02 2.902020943606052583e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.680200038960181530e+02 2.869376607644034038e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.679385281185269037e+02 2.861229029894909104e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.677935011901776932e+02 2.846726337059988055e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.676131421480190511e+02 2.828690432844123848e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.674111754860613814e+02 2.808493766648356882e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.673517373171994223e+02 2.802549949762160963e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.669025255812697139e+02 2.757628776169190132e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.670913296302726394e+02 2.776509181069482679e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.665163996089416969e+02 2.719016178936388428e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.665964011815250387e+02 2.727016336194722612e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.661729095109757850e+02 2.684667169139797238e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.666718771540122077e+02 2.734563933443439510e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.661075580462871812e+02 2.678132022670936863e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.655951432231472609e+02 2.626890540356944825e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.660238186488352028e+02 2.669758082925739018e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.659977051604240899e+02 2.667146734084627724e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.655262719467758359e+02 2.620003412719802327e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.656070761430201799e+02 2.628083832344236725e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.656659783646445590e+02 2.633974054506674634e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.647461857317440206e+02 2.541994791216620797e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.646193259124163717e+02 2.529308809283855908e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.648632623131260004e+02 2.553702449354818782e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.645805281890236813e+02 2.525429036944586869e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.649917741273163472e+02 2.566553630773853456e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.644302876070939874e+02 2.510404978751617477e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.641442348101987534e+02 2.481799699062094078e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.642075330526762968e+02 2.488129523309848423e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.639415283287895875e+02 2.461529050921177486e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.641645565124520942e+02 2.483831869287428162e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.639107675188245992e+02 2.458452969924678655e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.635903628658533933e+02 2.426412504627558064e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.635964522396860730e+02 2.427021442010826036e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.634240938293786485e+02 2.409785600980083586e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.633908006432286300e+02 2.406456282365081734e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.634944600175395522e+02 2.416822219796173954e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.631385967878377130e+02 2.381235896825990039e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.630135218948649936e+02 2.368728407528718094e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.626877506159939060e+02 2.336151279641609335e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.628726779085904752e+02 2.354644008901266261e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.630207007755656434e+02 2.369446295598783081e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.629546582862070352e+02 2.362842046662922257e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.627526713210247635e+02 2.342643350144695091e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.624495882367430397e+02 2.312335041716522710e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.623710893511326105e+02 2.304485153155479793e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.621167793254429910e+02 2.279054150586517835e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.619640178290246979e+02 2.263778000944688529e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.621364485545126399e+02 2.281021073493482731e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.616339524037009312e+02 2.230771458412311858e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.618458618622433391e+02 2.251962404266552653e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.614342414084130723e+02 2.210800358883525973e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.611101123089318321e+02 2.178387448935401949e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.610985064743876762e+02 2.177226865480986362e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.608209496704452590e+02 2.149471185086744640e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.610464169774186871e+02 2.172017915784087450e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.607460384347220668e+02 2.141980061514425415e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.608658131215364051e+02 2.153957530195859249e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.608466687401899833e+02 2.152043092061217067e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.607660660683426670e+02 2.143982824876485438e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.606790414866842411e+02 2.135280366710642852e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.606509554441802834e+02 2.132471762460247078e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.604246352303458707e+02 2.109839741076805808e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.602583316543756666e+02 2.093209383479785402e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.603289090860640727e+02 2.100267126648626004e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.601752904194144378e+02 2.084905259983662518e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.596269125095650736e+02 2.030067468998726099e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.598689375602164944e+02 2.054269974063868176e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.597843474735145719e+02 2.045810965393675929e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.598191869863995578e+02 2.049294916682174517e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.595779424035482918e+02 2.025170458397047923e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.595167333502256781e+02 2.019049553064786551e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.596497015289045862e+02 2.032346370932677360e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.593431736930352827e+02 2.001693587345747005e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.597554362781222892e+02 2.042919845854447658e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.593448750883751472e+02 2.001863726879733463e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.590689066411966621e+02 1.974266882161884951e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.586752551325128593e+02 1.934901731293504668e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.588781115488528428e+02 1.955187372927503020e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.590424107921421069e+02 1.971617297256429424e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.589338970564792248e+02 1.960765923690141221e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.590215201566515191e+02 1.969528233707370646e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.589264045380068069e+02 1.960016671842899427e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.586214417057535968e+02 1.929520388617578419e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.587007956353270970e+02 1.937455781574928437e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.584374802567173219e+02 1.911124243713950932e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.584858692351055254e+02 1.915963141552771276e+01 1.840406000000000000e+06
