# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.760795804880503397e+02 3.314797026197970808e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.761683078400063209e+02 3.323669761393568933e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.754869113174289339e+02 3.255530109135830230e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.754573615120874308e+02 3.252575128601679921e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.752849144100379135e+02 3.235330418396728192e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.751423610145281771e+02 3.221075078845754547e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.746297628805344857e+02 3.169815265446385411e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.744728934581790156e+02 3.154128323210838403e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.745631891978407850e+02 3.163157897177015343e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.739698495316245044e+02 3.103823930555387278e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.736729770108869957e+02 3.074136678481636409e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.733366888831802726e+02 3.040507865710964097e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.730752250398458045e+02 3.014361481377517293e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.729978495004631895e+02 3.006623927439255795e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.729939497484247681e+02 3.006233952235413653e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.724966951199659206e+02 2.956508489389528904e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.728323613377744437e+02 2.990075111170381206e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.723002114319993439e+02 2.936860120592871226e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.724951360197690065e+02 2.956352579369837486e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.718743334645640743e+02 2.894272323849344275e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.716043193924037951e+02 2.867270916633316347e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.715792513017268561e+02 2.864764107565622453e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.709593569723366215e+02 2.802774674626598994e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.710346291774355336e+02 2.810301895136490202e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.713612976593650217e+02 2.842968743329439008e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.706526616334159314e+02 2.772105140734529982e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.702012750793716407e+02 2.726966485330100909e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.702304287241701672e+02 2.729881849809953565e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.698319962274031525e+02 2.690038600133252089e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.698087346424757982e+02 2.687712441640516658e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.698300765287619072e+02 2.689846630269127559e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.696648072964716505e+02 2.673319707040101889e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.691948210819205372e+02 2.626321085584990556e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.691773393192635240e+02 2.624572909319289238e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.690958342527202660e+02 2.616422402664963442e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.689287273386348147e+02 2.599711711256418312e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.687276667959905865e+02 2.579605656991995488e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.684325837633250273e+02 2.550097353725439575e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.684174363150691534e+02 2.548582608899852175e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.682446110586542432e+02 2.531300083258361155e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.678117975707463074e+02 2.488018734467567583e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.676943381762330603e+02 2.476272795016242867e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.679279334797433592e+02 2.499632325367272756e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.670763381350843702e+02 2.414472790901373855e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.673485022504175106e+02 2.441689202434687900e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.671777441654798224e+02 2.424613393940919082e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.670467556426498845e+02 2.411514541657925292e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.670403569065705369e+02 2.410874668049990532e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.669004790830473439e+02 2.396886885697671232e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.666042729566922844e+02 2.367266273062165283e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.662213705386548668e+02 2.328976031258423518e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.656701268805429663e+02 2.273851665447233472e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.662509405898898933e+02 2.331933036381926172e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.659330154866016187e+02 2.300140526053098711e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.657368496321474822e+02 2.280523940607685063e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.658972781691411171e+02 2.296566794307048553e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.657564547883735031e+02 2.282484456230287151e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.655232532290439167e+02 2.259164300297328509e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.651171174821997170e+02 2.218550725612908536e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.652237598449534346e+02 2.229214961888280300e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.649779143986069130e+02 2.204630417253628138e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.651428856885422078e+02 2.221127546247157625e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.645717516264360825e+02 2.164014140036545086e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.645248523466583777e+02 2.159324212058774606e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.645774996896324183e+02 2.164588946356178667e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.640987825584057589e+02 2.116717233233512729e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.640369681296016324e+02 2.110535790353100083e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.639269914184596928e+02 2.099538119238906120e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.639463414452174561e+02 2.101473121914682451e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.640219721471855223e+02 2.109036192111489072e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.635327903618795062e+02 2.060118013580887464e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.636132766366360443e+02 2.068166641056541266e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.634443218725949407e+02 2.051271164652430912e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.634258259978372791e+02 2.049421577176664755e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.634116796951963693e+02 2.048006946912573767e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.630463523108664958e+02 2.011474208479586423e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.631178939907858876e+02 2.018628376471525598e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.629546448036674349e+02 2.002303457759680327e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.627524205019460055e+02 1.982081027587537392e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.626862359499091042e+02 1.975462572383847260e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.623825323053080467e+02 1.945092207923741512e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.622040075088525839e+02 1.927239728278195230e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.623075999844557202e+02 1.937598975838508863e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.623957580929061635e+02 1.946414786683553189e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.618020144994032989e+02 1.887040427333266734e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.621164306524146070e+02 1.918482042634397544e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.618910057278351928e+02 1.895939550176456123e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.618586750607248916e+02 1.892706483465426004e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.619798927418022458e+02 1.904828251573161424e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.615619316439527893e+02 1.863032141788215768e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.615297989512259846e+02 1.859818872515535304e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.613301780447720830e+02 1.839856781870145142e+01 1.840406000000000000e+06
