# # k, P(k),P(k)-shotnoise, Nmodes
1.825254388213496393e+00 4.437538563358459214e+03 4.383516216042089582e+03 1.061910000000000000e+06
1.831535832002544106e+00 4.428582212968464773e+03 4.374559865652095141e+03 1.065538000000000000e+06
1.837815550403961051e+00 4.407845864476188581e+03 4.353823517159818948e+03 1.075850000000000000e+06
1.844109001519104174e+00 4.410994630380234412e+03 4.356972283063864779e+03 1.085614000000000000e+06
1.850394624542057054e+00 4.396403849817988885e+03 4.342381502501619252e+03 1.087722000000000000e+06
1.856670888758223281e+00 4.391905935697724090e+03 4.337883588381354457e+03 1.096876000000000000e+06
1.862955904437998855e+00 4.384314202664028016e+03 4.330291855347658384e+03 1.105496000000000000e+06
1.869239093965251008e+00 4.369188170504290611e+03 4.315165823187920978e+03 1.111720000000000000e+06
1.875524551422873554e+00 4.351429290769482577e+03 4.297406943453112945e+03 1.121280000000000000e+06
1.881807982104247490e+00 4.353563574988922483e+03 4.299541227672552850e+03 1.125186000000000000e+06
1.888084182640285436e+00 4.337950820450984793e+03 4.283928473134615160e+03 1.134232000000000000e+06
1.894359184767357762e+00 4.327730245993132485e+03 4.273707898676762852e+03 1.139920000000000000e+06
1.900652335243679270e+00 4.323838900898971588e+03 4.269816553582601955e+03 1.156084000000000000e+06
1.906941434140952518e+00 4.307672736174671627e+03 4.253650388858301994e+03 1.153348000000000000e+06
1.913211010588978134e+00 4.302891045889867200e+03 4.248868698573497568e+03 1.163962000000000000e+06
1.919497353804973994e+00 4.287245654534244750e+03 4.233223307217875117e+03 1.175698000000000000e+06
1.925784376717101232e+00 4.277388927983198300e+03 4.223366580666828668e+03 1.178618000000000000e+06
1.932070295894139811e+00 4.257421433411710495e+03 4.203399086095340863e+03 1.191414000000000000e+06
1.938347681358776109e+00 4.257300178863045403e+03 4.203277831546675770e+03 1.190388000000000000e+06
1.944622715438230065e+00 4.251502730920592512e+03 4.197480383604222880e+03 1.205992000000000000e+06
1.950912101770938545e+00 4.244868539689792669e+03 4.190846192373423037e+03 1.212094000000000000e+06
1.957200170150135810e+00 4.223867033566990358e+03 4.169844686250620725e+03 1.220074000000000000e+06
1.963483156116985873e+00 4.215285745226215113e+03 4.161263397909845480e+03 1.226826000000000000e+06
1.969764663919415071e+00 4.198421905681146200e+03 4.144399558364776567e+03 1.234274000000000000e+06
1.976058795452903194e+00 4.206341373911771370e+03 4.152319026595401738e+03 1.248286000000000000e+06
1.982347818239277082e+00 4.186990129243880801e+03 4.132967781927511169e+03 1.247764000000000000e+06
1.988621905801704060e+00 4.179493340951494247e+03 4.125470993635124614e+03 1.258144000000000000e+06
1.994901683859673147e+00 4.169102655735319786e+03 4.115080308418950153e+03 1.266462000000000000e+06
2.001185568350352106e+00 4.157168967723980131e+03 4.103146620407610499e+03 1.274682000000000000e+06
2.007463530968069509e+00 4.153493871647251581e+03 4.099471524330881948e+03 1.281282000000000000e+06
2.013743684507833809e+00 4.140915842267598237e+03 4.086893494951228604e+03 1.290814000000000000e+06
2.020026468512655438e+00 4.134794591520809263e+03 4.080772244204439630e+03 1.298642000000000000e+06
2.026317940332479139e+00 4.112482407983605299e+03 4.058460060667235666e+03 1.310514000000000000e+06
2.032605346556254133e+00 4.108447403313397444e+03 4.054425055997027812e+03 1.313348000000000000e+06
2.038876250754864561e+00 4.090583934235794459e+03 4.036561586919424826e+03 1.320124000000000000e+06
2.045156862230546491e+00 4.089478017840440771e+03 4.035455670524071138e+03 1.333076000000000000e+06
2.051450376459333036e+00 4.087795905867359124e+03 4.033773558550989492e+03 1.342160000000000000e+06
2.057735646516794858e+00 4.068920663395557767e+03 4.014898316079188135e+03 1.346470000000000000e+06
2.064019658255301426e+00 4.058997066876655026e+03 4.004974719560285394e+03 1.357668000000000000e+06
2.070309709613492366e+00 4.061307966054611370e+03 4.007285618738241737e+03 1.365808000000000000e+06
2.076598642179291243e+00 4.043830787945292741e+03 3.989808440628923108e+03 1.373258000000000000e+06
2.082870032339927402e+00 4.039281100014058666e+03 3.985258752697689033e+03 1.375392000000000000e+06
2.089134787055322295e+00 4.020668456209439228e+03 3.966646108893069595e+03 1.386994000000000000e+06
2.095425627190938389e+00 4.008103787971701877e+03 3.954081440655332244e+03 1.402688000000000000e+06
2.101711371004562512e+00 4.001827020449643442e+03 3.947804673133273809e+03 1.402456000000000000e+06
2.107989648687532469e+00 3.993310487272385672e+03 3.939288139956016039e+03 1.415562000000000000e+06
2.114274413323816493e+00 3.977857168855003692e+03 3.923834821538634060e+03 1.423152000000000000e+06
2.120557238443375958e+00 3.970704000684118000e+03 3.916681653367748368e+03 1.430474000000000000e+06
2.126845280632974067e+00 3.955917358158861134e+03 3.901895010842491502e+03 1.442654000000000000e+06
2.133128554780450159e+00 3.958930803941111208e+03 3.904908456624741575e+03 1.446292000000000000e+06
2.139412332467919065e+00 3.947523580662407312e+03 3.893501233346037679e+03 1.458674000000000000e+06
2.145698003662099396e+00 3.928000810903464298e+03 3.873978463587094666e+03 1.465518000000000000e+06
2.151977195668531184e+00 3.926308307097406669e+03 3.872285959781037036e+03 1.471640000000000000e+06
2.158263209952423267e+00 3.913759038815487656e+03 3.859736691499118024e+03 1.486868000000000000e+06
2.164552162632372490e+00 3.908698134161295002e+03 3.854675786844925369e+03 1.490076000000000000e+06
2.170839225012531681e+00 3.889863596610163768e+03 3.835841249293794135e+03 1.502730000000000000e+06
2.177120082977427540e+00 3.889473797855773228e+03 3.835451450539403595e+03 1.505460000000000000e+06
2.183393121055990260e+00 3.886504642103356218e+03 3.832482294786986586e+03 1.515192000000000000e+06
2.189672152712972331e+00 3.854248530429439597e+03 3.800226183113069965e+03 1.527176000000000000e+06
2.195961755713628616e+00 3.857748911050864535e+03 3.803726563734494903e+03 1.536762000000000000e+06
2.202246728716700463e+00 3.837072980938253295e+03 3.783050633621883662e+03 1.542760000000000000e+06
2.208524403202436037e+00 3.832531633722737752e+03 3.778509286406368119e+03 1.550958000000000000e+06
2.214806392550185965e+00 3.826845943876869114e+03 3.772823596560499482e+03 1.562242000000000000e+06
2.221097232089587870e+00 3.815034530997942056e+03 3.761012183681572424e+03 1.573636000000000000e+06
2.227379738633999295e+00 3.803271485004370788e+03 3.749249137688001156e+03 1.575424000000000000e+06
2.233661892530534487e+00 3.795854409449284503e+03 3.741832062132914871e+03 1.591318000000000000e+06
2.239944725315571095e+00 3.783445034411146025e+03 3.729422687094776393e+03 1.593836000000000000e+06
2.246225895079906554e+00 3.782644292087967642e+03 3.728621944771598010e+03 1.608032000000000000e+06
2.252509804346050082e+00 3.765490022677282468e+03 3.711467675360912835e+03 1.613848000000000000e+06
2.258786271982848870e+00 3.752999757797831080e+03 3.698977410481461447e+03 1.621344000000000000e+06
2.265071686104545012e+00 3.743239776687677931e+03 3.689217429371308299e+03 1.636986000000000000e+06
2.271353283744287577e+00 3.734199307911572760e+03 3.680176960595203127e+03 1.637896000000000000e+06
2.277641683762936520e+00 3.733826582010666698e+03 3.679804234694297065e+03 1.657744000000000000e+06
2.283930104798850280e+00 3.718589778886904696e+03 3.664567431570535064e+03 1.657162000000000000e+06
2.290207926740317035e+00 3.716498856224680821e+03 3.662476508908311189e+03 1.669282000000000000e+06
2.296494840186173114e+00 3.700033640724287579e+03 3.646011293407917947e+03 1.681784000000000000e+06
2.302772905700670947e+00 3.694461805038078182e+03 3.640439457721708550e+03 1.681712000000000000e+06
2.309052374557129195e+00 3.687878304147357539e+03 3.633855956830987907e+03 1.701460000000000000e+06
2.315343134461879337e+00 3.670489946216185217e+03 3.616467598899815584e+03 1.706278000000000000e+06
2.321633141999085659e+00 3.668603081004229807e+03 3.614580733687860175e+03 1.719040000000000000e+06
2.327916355392010139e+00 3.647405427246691943e+03 3.593383079930322310e+03 1.722426000000000000e+06
2.334190722001127316e+00 3.648351286650410657e+03 3.594328939334041024e+03 1.731242000000000000e+06
2.340473130334892460e+00 3.637660267866562208e+03 3.583637920550192575e+03 1.746678000000000000e+06
2.346761369860457247e+00 3.631897861382962219e+03 3.577875514066592586e+03 1.752724000000000000e+06
2.353047769056515470e+00 3.613223613237717473e+03 3.559201265921347840e+03 1.764314000000000000e+06
2.359330397319757022e+00 3.607043541345780795e+03 3.553021194029411163e+03 1.770156000000000000e+06
2.365605034054369060e+00 3.595809467998415130e+03 3.541787120682045497e+03 1.777436000000000000e+06
2.371891455909768354e+00 3.587418599909726254e+03 3.533396252593356621e+03 1.797104000000000000e+06
2.378179546072414663e+00 3.577837457960597931e+03 3.523815110644228298e+03 1.796398000000000000e+06
2.384457586600779333e+00 3.561388547904883126e+03 3.507366200588513493e+03 1.810884000000000000e+06
2.390743123140302018e+00 3.550025427794428197e+03 3.496003080478058564e+03 1.819896000000000000e+06
2.397020324856477647e+00 3.553546060201767432e+03 3.499523712885397799e+03 1.824020000000000000e+06
2.403297352078177518e+00 3.541724640284521683e+03 3.487702292968152051e+03 1.840406000000000000e+06
