# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 5.552380413658530415e+03 5.499661837962616119e+03 1.065538000000000000e+06
1.837815550403961051e+00 5.535413671291261380e+03 5.482695095595347084e+03 1.075850000000000000e+06
1.844109001519104174e+00 5.511647496782912640e+03 5.458928921086998344e+03 1.085614000000000000e+06
1.850394624542057054e+00 5.506216878995409388e+03 5.453498303299495092e+03 1.087722000000000000e+06
1.856670888758223281e+00 5.498591646355335797e+03 5.445873070659421501e+03 1.096876000000000000e+06
1.862955904437998855e+00 5.504898481939560043e+03 5.452179906243645746e+03 1.105496000000000000e+06
1.869239093965251008e+00 5.489094620398691404e+03 5.436376044702777108e+03 1.111720000000000000e+06
1.875524551422873554e+00 5.490075482430876946e+03 5.437356906734962649e+03 1.121280000000000000e+06
1.881807982104247490e+00 5.469460337584964691e+03 5.416741761889050395e+03 1.125186000000000000e+06
1.888084182640285436e+00 5.456812273211008687e+03 5.404093697515094391e+03 1.134232000000000000e+06
1.894359184767357762e+00 5.450695921065766015e+03 5.397977345369851719e+03 1.139920000000000000e+06
1.900652335243679270e+00 5.444330363558448880e+03 5.391611787862534584e+03 1.156084000000000000e+06
1.906941434140952518e+00 5.422443158212995513e+03 5.369724582517081217e+03 1.153348000000000000e+06
1.913211010588978134e+00 5.418704261148710430e+03 5.365985685452796133e+03 1.163962000000000000e+06
1.919497353804973994e+00 5.410785296982602631e+03 5.358066721286688335e+03 1.175698000000000000e+06
1.925784376717101232e+00 5.406768745773655610e+03 5.354050170077741313e+03 1.178618000000000000e+06
1.932070295894139811e+00 5.371854975133741391e+03 5.319136399437827095e+03 1.191414000000000000e+06
1.938347681358776109e+00 5.378835896394613883e+03 5.326117320698699587e+03 1.190388000000000000e+06
1.944622715438230065e+00 5.382837158680564244e+03 5.330118582984649947e+03 1.205992000000000000e+06
1.950912101770938545e+00 5.355350609069287202e+03 5.302632033373372906e+03 1.212094000000000000e+06
1.957200170150135810e+00 5.358565585471397753e+03 5.305847009775483457e+03 1.220074000000000000e+06
1.963483156116985873e+00 5.336567985884456903e+03 5.283849410188542606e+03 1.226826000000000000e+06
1.969764663919415071e+00 5.333726316942069388e+03 5.281007741246155092e+03 1.234274000000000000e+06
1.976058795452903194e+00 5.325729466400151068e+03 5.273010890704236772e+03 1.248286000000000000e+06
1.982347818239277082e+00 5.317568396435314753e+03 5.264849820739400457e+03 1.247764000000000000e+06
1.988621905801704060e+00 5.309552415541399569e+03 5.256833839845485272e+03 1.258144000000000000e+06
1.994901683859673147e+00 5.291155051016544348e+03 5.238436475320630052e+03 1.266462000000000000e+06
2.001185568350352106e+00 5.300103816059437122e+03 5.247385240363522826e+03 1.274682000000000000e+06
2.007463530968069509e+00 5.277651601882127579e+03 5.224933026186213283e+03 1.281282000000000000e+06
2.013743684507833809e+00 5.259940597553551015e+03 5.207222021857636719e+03 1.290814000000000000e+06
2.020026468512655438e+00 5.259457354098150972e+03 5.206738778402236676e+03 1.298642000000000000e+06
2.026317940332479139e+00 5.244018348508950112e+03 5.191299772813035815e+03 1.310514000000000000e+06
2.032605346556254133e+00 5.226263899609332839e+03 5.173545323913418542e+03 1.313348000000000000e+06
2.038876250754864561e+00 5.226216176255874416e+03 5.173497600559960119e+03 1.320124000000000000e+06
2.045156862230546491e+00 5.220964914885796134e+03 5.168246339189881837e+03 1.333076000000000000e+06
2.051450376459333036e+00 5.200483929855240604e+03 5.147765354159326307e+03 1.342160000000000000e+06
2.057735646516794858e+00 5.209895648471758250e+03 5.157177072775843953e+03 1.346470000000000000e+06
2.064019658255301426e+00 5.181409277643231690e+03 5.128690701947317393e+03 1.357668000000000000e+06
2.070309709613492366e+00 5.175326366147029148e+03 5.122607790451114852e+03 1.365808000000000000e+06
2.076598642179291243e+00 5.173501581435043590e+03 5.120783005739129294e+03 1.373258000000000000e+06
2.082870032339927402e+00 5.156500423653020334e+03 5.103781847957106038e+03 1.375392000000000000e+06
2.089134787055322295e+00 5.147913188434782569e+03 5.095194612738868273e+03 1.386994000000000000e+06
2.095425627190938389e+00 5.138564601665229020e+03 5.085846025969314724e+03 1.402688000000000000e+06
2.101711371004562512e+00 5.127094638596421646e+03 5.074376062900507350e+03 1.402456000000000000e+06
2.107989648687532469e+00 5.118191625316553655e+03 5.065473049620639358e+03 1.415562000000000000e+06
2.114274413323816493e+00 5.111344038955337965e+03 5.058625463259423668e+03 1.423152000000000000e+06
2.120557238443375958e+00 5.102262336577260612e+03 5.049543760881346316e+03 1.430474000000000000e+06
2.126845280632974067e+00 5.097468535348809382e+03 5.044749959652895086e+03 1.442654000000000000e+06
2.133128554780450159e+00 5.090117919707304281e+03 5.037399344011389985e+03 1.446292000000000000e+06
2.139412332467919065e+00 5.072101194570262123e+03 5.019382618874347827e+03 1.458674000000000000e+06
2.145698003662099396e+00 5.065966533317122412e+03 5.013247957621208116e+03 1.465518000000000000e+06
2.151977195668531184e+00 5.049703069244348626e+03 4.996984493548434330e+03 1.471640000000000000e+06
2.158263209952423267e+00 5.043282717235970267e+03 4.990564141540055971e+03 1.486868000000000000e+06
2.164552162632372490e+00 5.028707914851808709e+03 4.975989339155894413e+03 1.490076000000000000e+06
2.170839225012531681e+00 5.009132439303606589e+03 4.956413863607692292e+03 1.502730000000000000e+06
2.177120082977427540e+00 5.010584213871958127e+03 4.957865638176043831e+03 1.505460000000000000e+06
2.183393121055990260e+00 5.002949705297763103e+03 4.950231129601848806e+03 1.515192000000000000e+06
2.189672152712972331e+00 4.993815727497838452e+03 4.941097151801924156e+03 1.527176000000000000e+06
2.195961755713628616e+00 4.993078040432287708e+03 4.940359464736373411e+03 1.536762000000000000e+06
2.202246728716700463e+00 4.964594409858258587e+03 4.911875834162344290e+03 1.542760000000000000e+06
2.208524403202436037e+00 4.975673160715863560e+03 4.922954585019949263e+03 1.550958000000000000e+06
2.214806392550185965e+00 4.945139501628586004e+03 4.892420925932671707e+03 1.562242000000000000e+06
2.221097232089587870e+00 4.954470981278353065e+03 4.901752405582438769e+03 1.573636000000000000e+06
2.227379738633999295e+00 4.940664451637567254e+03 4.887945875941652957e+03 1.575424000000000000e+06
2.233661892530534487e+00 4.930595458896214041e+03 4.877876883200299744e+03 1.591318000000000000e+06
2.239944725315571095e+00 4.919289763215625499e+03 4.866571187519711202e+03 1.593836000000000000e+06
2.246225895079906554e+00 4.909382149897477575e+03 4.856663574201563279e+03 1.608032000000000000e+06
2.252509804346050082e+00 4.900565066674888840e+03 4.847846490978974543e+03 1.613848000000000000e+06
2.258786271982848870e+00 4.888974952656690220e+03 4.836256376960775924e+03 1.621344000000000000e+06
2.265071686104545012e+00 4.884071850565121167e+03 4.831353274869206871e+03 1.636986000000000000e+06
2.271353283744287577e+00 4.872146926548288320e+03 4.819428350852374024e+03 1.637896000000000000e+06
2.277641683762936520e+00 4.860477507342103308e+03 4.807758931646189012e+03 1.657744000000000000e+06
2.283930104798850280e+00 4.859665723211051954e+03 4.806947147515137658e+03 1.657162000000000000e+06
2.290207926740317035e+00 4.833428793143728399e+03 4.780710217447814102e+03 1.669282000000000000e+06
2.296494840186173114e+00 4.828294888736715620e+03 4.775576313040801324e+03 1.681784000000000000e+06
2.302772905700670947e+00 4.830963716723094876e+03 4.778245141027180580e+03 1.681712000000000000e+06
2.309052374557129195e+00 4.823859933571654437e+03 4.771141357875740141e+03 1.701460000000000000e+06
2.315343134461879337e+00 4.816449378841975886e+03 4.763730803146061589e+03 1.706278000000000000e+06
2.321633141999085659e+00 4.796975391120524364e+03 4.744256815424610068e+03 1.719040000000000000e+06
2.327916355392010139e+00 4.781067826126259206e+03 4.728349250430344910e+03 1.722426000000000000e+06
2.334190722001127316e+00 4.771793431642774522e+03 4.719074855946860225e+03 1.731242000000000000e+06
2.340473130334892460e+00 4.759262266440404346e+03 4.706543690744490050e+03 1.746678000000000000e+06
2.346761369860457247e+00 4.757396833829093339e+03 4.704678258133179042e+03 1.752724000000000000e+06
2.353047769056515470e+00 4.755820733518115958e+03 4.703102157822201661e+03 1.764314000000000000e+06
2.359330397319757022e+00 4.726695605414574857e+03 4.673977029718660560e+03 1.770156000000000000e+06
2.365605034054369060e+00 4.727009619347852095e+03 4.674291043651937798e+03 1.777436000000000000e+06
2.371891455909768354e+00 4.715029489493898836e+03 4.662310913797984540e+03 1.797104000000000000e+06
2.378179546072414663e+00 4.712516774841543338e+03 4.659798199145629042e+03 1.796398000000000000e+06
2.384457586600779333e+00 4.703529131505119040e+03 4.650810555809204743e+03 1.810884000000000000e+06
2.390743123140302018e+00 4.687203418426845019e+03 4.634484842730930723e+03 1.819896000000000000e+06
2.397020324856477647e+00 4.681773400773030517e+03 4.629054825077116220e+03 1.824020000000000000e+06
2.403297352078177518e+00 4.672484083436993387e+03 4.619765507741079091e+03 1.840406000000000000e+06
