# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.720896209474560692e+02 2.896506007149940842e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.718978833659406860e+02 2.877332248998402520e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.720914779077949959e+02 2.896691703183833511e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.715627355686602016e+02 2.843817469270354081e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.715069460571995705e+02 2.838238518124290977e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.713091500209738740e+02 2.818458914501721324e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.715647729400982087e+02 2.844021206414154790e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.708480395287820670e+02 2.772347865282540624e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.709612729524508836e+02 2.783671207649422286e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.706819165413852488e+02 2.755735566542858805e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.702281431510193670e+02 2.710358227506270623e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.699815574311734281e+02 2.685699655521676732e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.699690729831962699e+02 2.684451210723960912e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.701359049690720724e+02 2.701134409311541162e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.697702011681746228e+02 2.664564029221796204e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.693560426354304695e+02 2.623148175947380878e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.695477543258460571e+02 2.642319344988939633e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.693877790322058274e+02 2.626321815624916667e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.690087143969483350e+02 2.588415352099167421e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.688481528621024097e+02 2.572359198614574893e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.687134443335347669e+02 2.558888345757810612e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.686422375005475658e+02 2.551767662459090502e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.684978421228821617e+02 2.537328124692550091e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.682631902539225166e+02 2.513862937796585584e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.685747544847924644e+02 2.545019360883580362e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.682095346997195975e+02 2.508497382376293672e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.676960894905462851e+02 2.457152861458962434e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.680424899081886565e+02 2.491792903223199573e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.675970164497024086e+02 2.447245557374574787e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.675388666060322294e+02 2.441430573007556859e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.675182853337021811e+02 2.439372445774552034e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.673766496590981490e+02 2.425208878314148819e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.671661239223181212e+02 2.404156304636146047e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.672321549952293083e+02 2.410759411927264750e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.670893316006393832e+02 2.396477072468272240e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.668849029577673377e+02 2.376034208181067697e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.668937222906841669e+02 2.376916141472750610e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.664536519610097969e+02 2.332909108505313611e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.668618675938415095e+02 2.373730671788484869e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.660603764134248195e+02 2.293581553746815871e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.662140035915234932e+02 2.308944271556683248e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.660892062459957401e+02 2.296464537003907935e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.662432771504817026e+02 2.311871627452504185e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.656432235990384356e+02 2.251866272308177486e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.659692957613206374e+02 2.284473488536397667e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.658230224972358258e+02 2.269846162127916500e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.659199106707160638e+02 2.279534979475940304e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.654638248110739482e+02 2.233926393511728747e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.655567118688303196e+02 2.243215099287365888e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.652432689697968442e+02 2.211870809384018344e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.654169224078185323e+02 2.229236153186187153e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.650093925609274947e+02 2.188483168497083398e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.649959304724412448e+02 2.187136959648458401e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.645492257658884228e+02 2.142466488993176199e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.648215974190275972e+02 2.169703654307093643e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.647824199124789288e+02 2.165785903652226807e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.645553532528212770e+02 2.143079237686461624e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.642484463696223145e+02 2.112388549366565371e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.640314505277605974e+02 2.090688965180393666e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.641007618008159454e+02 2.097620092485928467e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.640292455540862875e+02 2.090468467812962672e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.639695360102710993e+02 2.084497513431443849e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.634166631005939223e+02 2.029210222463726154e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.635464236254447314e+02 2.042186274948807068e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.635588422908173243e+02 2.043428141486066352e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.636598633601914798e+02 2.053530248423481908e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.632144470718871219e+02 2.008988619593046110e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.634493595499848766e+02 2.032479867402821583e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.632086467261566725e+02 2.008408585020001169e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.633734504945752519e+02 2.024888961861859116e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.632270568412057514e+02 2.010249596524909066e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.629643973409594366e+02 1.983983646500277587e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.630273437250033624e+02 1.990278284904670159e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.630261895563163819e+02 1.990162868035972110e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.628376821208894398e+02 1.971312124493277906e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.626466560746687264e+02 1.952209519871206567e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.625873449864302529e+02 1.946278411047359214e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.626739720572518308e+02 1.954941118129517008e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.625060741374932718e+02 1.938151326153661103e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.624468005589435506e+02 1.932223968298688987e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.622834583203780596e+02 1.915889744442139886e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.622702566174616834e+02 1.914569574150502262e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.622770314528641507e+02 1.915247057690748989e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.620901040982252255e+02 1.896554322226856470e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.621637244253359142e+02 1.903916354937925348e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.619397043402748295e+02 1.881514346431816875e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.617937817182134665e+02 1.866922084225680578e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.618598402673157182e+02 1.873527939135905740e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.618897686579010724e+02 1.876520778194441164e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.615248110902013252e+02 1.840025021424466445e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.615517483100798870e+02 1.842718743412322624e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.615482539491979139e+02 1.842369307324125316e+01 1.840406000000000000e+06
