# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 5.128152529585000593e+03 5.074979232279057214e+03 1.065538000000000000e+06
1.837815550403961051e+00 5.117065746593202675e+03 5.063892449287259296e+03 1.075850000000000000e+06
1.844109001519104174e+00 5.112355626967386343e+03 5.059182329661442964e+03 1.085614000000000000e+06
1.850394624542057054e+00 5.098971047299772181e+03 5.045797749993828802e+03 1.087722000000000000e+06
1.856670888758223281e+00 5.092868284009657145e+03 5.039694986703713766e+03 1.096876000000000000e+06
1.862955904437998855e+00 5.078827405858902239e+03 5.025654108552958860e+03 1.105496000000000000e+06
1.869239093965251008e+00 5.061690325034610396e+03 5.008517027728667017e+03 1.111720000000000000e+06
1.875524551422873554e+00 5.049014534459193783e+03 4.995841237153250404e+03 1.121280000000000000e+06
1.881807982104247490e+00 5.045325799225148330e+03 4.992152501919204951e+03 1.125186000000000000e+06
1.888084182640285436e+00 5.027795247737329191e+03 4.974621950431385812e+03 1.134232000000000000e+06
1.894359184767357762e+00 5.008898701573906692e+03 4.955725404267963313e+03 1.139920000000000000e+06
1.900652335243679270e+00 5.006938343838107357e+03 4.953765046532163979e+03 1.156084000000000000e+06
1.906941434140952518e+00 4.998848488873408314e+03 4.945675191567464935e+03 1.153348000000000000e+06
1.913211010588978134e+00 4.997724161907794041e+03 4.944550864601850662e+03 1.163962000000000000e+06
1.919497353804973994e+00 4.971525364123905092e+03 4.918352066817961713e+03 1.175698000000000000e+06
1.925784376717101232e+00 4.946357281560022784e+03 4.893183984254079405e+03 1.178618000000000000e+06
1.932070295894139811e+00 4.948539479307557485e+03 4.895366182001614106e+03 1.191414000000000000e+06
1.938347681358776109e+00 4.938508202439797060e+03 4.885334905133853681e+03 1.190388000000000000e+06
1.944622715438230065e+00 4.935690773060113315e+03 4.882517475754169936e+03 1.205992000000000000e+06
1.950912101770938545e+00 4.916927083479144130e+03 4.863753786173200751e+03 1.212094000000000000e+06
1.957200170150135810e+00 4.902170684585248637e+03 4.848997387279305258e+03 1.220074000000000000e+06
1.963483156116985873e+00 4.889718146399150100e+03 4.836544849093206722e+03 1.226826000000000000e+06
1.969764663919415071e+00 4.875140006093541160e+03 4.821966708787597781e+03 1.234274000000000000e+06
1.976058795452903194e+00 4.867626487066610025e+03 4.814453189760666646e+03 1.248286000000000000e+06
1.982347818239277082e+00 4.850223713432595105e+03 4.797050416126651726e+03 1.247764000000000000e+06
1.988621905801704060e+00 4.843012258844642020e+03 4.789838961538698641e+03 1.258144000000000000e+06
1.994901683859673147e+00 4.835595297493106955e+03 4.782422000187163576e+03 1.266462000000000000e+06
2.001185568350352106e+00 4.836069599555989953e+03 4.782896302250046574e+03 1.274682000000000000e+06
2.007463530968069509e+00 4.819538810335449853e+03 4.766365513029506474e+03 1.281282000000000000e+06
2.013743684507833809e+00 4.796406178509948404e+03 4.743232881204005025e+03 1.290814000000000000e+06
2.020026468512655438e+00 4.785463011613615890e+03 4.732289714307672511e+03 1.298642000000000000e+06
2.026317940332479139e+00 4.779203933372231404e+03 4.726030636066288025e+03 1.310514000000000000e+06
2.032605346556254133e+00 4.771870971538700360e+03 4.718697674232756981e+03 1.313348000000000000e+06
2.038876250754864561e+00 4.758019799865690402e+03 4.704846502559747023e+03 1.320124000000000000e+06
2.045156862230546491e+00 4.754027370466747016e+03 4.700854073160803637e+03 1.333076000000000000e+06
2.051450376459333036e+00 4.755113807542323229e+03 4.701940510236379851e+03 1.342160000000000000e+06
2.057735646516794858e+00 4.719696107678109001e+03 4.666522810372165623e+03 1.346470000000000000e+06
2.064019658255301426e+00 4.718430206933932823e+03 4.665256909627989444e+03 1.357668000000000000e+06
2.070309709613492366e+00 4.711140486111195969e+03 4.657967188805252590e+03 1.365808000000000000e+06
2.076598642179291243e+00 4.688685175109968441e+03 4.635511877804025062e+03 1.373258000000000000e+06
2.082870032339927402e+00 4.689797575171191966e+03 4.636624277865248587e+03 1.375392000000000000e+06
2.089134787055322295e+00 4.666653169296209853e+03 4.613479871990266474e+03 1.386994000000000000e+06
2.095425627190938389e+00 4.656512335891855400e+03 4.603339038585912022e+03 1.402688000000000000e+06
2.101711371004562512e+00 4.654725912060434894e+03 4.601552614754491515e+03 1.402456000000000000e+06
2.107989648687532469e+00 4.642499708150666265e+03 4.589326410844722886e+03 1.415562000000000000e+06
2.114274413323816493e+00 4.621715710676004164e+03 4.568542413370060785e+03 1.423152000000000000e+06
2.120557238443375958e+00 4.610803661858690248e+03 4.557630364552746869e+03 1.430474000000000000e+06
2.126845280632974067e+00 4.604359560035477443e+03 4.551186262729534064e+03 1.442654000000000000e+06
2.133128554780450159e+00 4.595097395201965810e+03 4.541924097896022431e+03 1.446292000000000000e+06
2.139412332467919065e+00 4.576966690757946708e+03 4.523793393452003329e+03 1.458674000000000000e+06
2.145698003662099396e+00 4.563836204694581284e+03 4.510662907388637905e+03 1.465518000000000000e+06
2.151977195668531184e+00 4.562992434707171924e+03 4.509819137401228545e+03 1.471640000000000000e+06
2.158263209952423267e+00 4.551047697045442874e+03 4.497874399739499495e+03 1.486868000000000000e+06
2.164552162632372490e+00 4.537742871562684741e+03 4.484569574256741362e+03 1.490076000000000000e+06
2.170839225012531681e+00 4.525875035557017327e+03 4.472701738251073948e+03 1.502730000000000000e+06
2.177120082977427540e+00 4.512705313404836488e+03 4.459532016098893109e+03 1.505460000000000000e+06
2.183393121055990260e+00 4.500342526414540771e+03 4.447169229108597392e+03 1.515192000000000000e+06
2.189672152712972331e+00 4.496468520223469568e+03 4.443295222917526189e+03 1.527176000000000000e+06
2.195961755713628616e+00 4.484193134510074742e+03 4.431019837204131363e+03 1.536762000000000000e+06
2.202246728716700463e+00 4.466734586751109418e+03 4.413561289445166040e+03 1.542760000000000000e+06
2.208524403202436037e+00 4.461977704854312833e+03 4.408804407548369454e+03 1.550958000000000000e+06
2.214806392550185965e+00 4.453173364576803579e+03 4.400000067270860200e+03 1.562242000000000000e+06
2.221097232089587870e+00 4.441369656896006745e+03 4.388196359590063366e+03 1.573636000000000000e+06
2.227379738633999295e+00 4.422983375131138928e+03 4.369810077825195549e+03 1.575424000000000000e+06
2.233661892530534487e+00 4.415259342298100819e+03 4.362086044992157440e+03 1.591318000000000000e+06
2.239944725315571095e+00 4.412758397396057262e+03 4.359585100090113883e+03 1.593836000000000000e+06
2.246225895079906554e+00 4.388917166424635980e+03 4.335743869118692601e+03 1.608032000000000000e+06
2.252509804346050082e+00 4.388924696707854309e+03 4.335751399401910930e+03 1.613848000000000000e+06
2.258786271982848870e+00 4.362489412499685386e+03 4.309316115193742007e+03 1.621344000000000000e+06
2.265071686104545012e+00 4.353788050119357649e+03 4.300614752813414270e+03 1.636986000000000000e+06
2.271353283744287577e+00 4.340722929777015452e+03 4.287549632471072073e+03 1.637896000000000000e+06
2.277641683762936520e+00 4.340105700457474995e+03 4.286932403151531616e+03 1.657744000000000000e+06
2.283930104798850280e+00 4.327435609289556851e+03 4.274262311983613472e+03 1.657162000000000000e+06
2.290207926740317035e+00 4.320299406757711949e+03 4.267126109451768571e+03 1.669282000000000000e+06
2.296494840186173114e+00 4.302812881155870855e+03 4.249639583849927476e+03 1.681784000000000000e+06
2.302772905700670947e+00 4.285774617019787911e+03 4.232601319713844532e+03 1.681712000000000000e+06
2.309052374557129195e+00 4.275883137976810758e+03 4.222709840670867379e+03 1.701460000000000000e+06
2.315343134461879337e+00 4.272591428209469996e+03 4.219418130903526617e+03 1.706278000000000000e+06
2.321633141999085659e+00 4.270183017803330586e+03 4.217009720497387207e+03 1.719040000000000000e+06
2.327916355392010139e+00 4.242258578888351622e+03 4.189085281582408243e+03 1.722426000000000000e+06
2.334190722001127316e+00 4.241116745987106697e+03 4.187943448681163318e+03 1.731242000000000000e+06
2.340473130334892460e+00 4.224438798216255236e+03 4.171265500910311857e+03 1.746678000000000000e+06
2.346761369860457247e+00 4.206047488593015260e+03 4.152874191287071881e+03 1.752724000000000000e+06
2.353047769056515470e+00 4.203386267026080532e+03 4.150212969720137153e+03 1.764314000000000000e+06
2.359330397319757022e+00 4.193051683681478607e+03 4.139878386375535229e+03 1.770156000000000000e+06
2.365605034054369060e+00 4.180623119523073001e+03 4.127449822217129622e+03 1.777436000000000000e+06
2.371891455909768354e+00 4.182735979435670743e+03 4.129562682129727364e+03 1.797104000000000000e+06
2.378179546072414663e+00 4.168425419122828316e+03 4.115252121816884937e+03 1.796398000000000000e+06
2.384457586600779333e+00 4.153328878822257138e+03 4.100155581516313759e+03 1.810884000000000000e+06
2.390743123140302018e+00 4.142881346235700221e+03 4.089708048929757297e+03 1.819896000000000000e+06
2.397020324856477647e+00 4.140611756830990998e+03 4.087438459525048074e+03 1.824020000000000000e+06
2.403297352078177518e+00 4.123398003858953416e+03 4.070224706553010492e+03 1.840406000000000000e+06
